你应该站在我后面。	Nǐ yīnggāi zhàn zài wǒ hòumiàn.	You should stand behind me.			"Special cases of ""zai"" following verbs"	Subj. + [Special Verb] + 在 + Location	https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
不要坐在我的床上。	Bùyào zuò zài wǒ de chuáng shàng.	Don't sit on my bed.			"Special cases of ""zai"" following verbs"	Subj. + [Special Verb] + 在 + Location	https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
你的衣服不可以放在这里。	Nǐ de yīfu bù kěyǐ fàng zài zhèlǐ.	You can't put your clothes here.			"Special cases of ""zai"" following verbs"	Subj. + [Special Verb] + 在 + Location	https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
不要站在路中间。	Bùyào zhàn zài lù zhōngjiān.	Don't stand in the middle of the road.			"Special cases of ""zai"" following verbs"	Subj. + [Special Verb] + 在 + Location	https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
不要坐在地上。	Bùyào zuò zài dì shàng.	Don't sit on the ground.			"Special cases of ""zai"" following verbs"	Subj. + [Special Verb] + 在 + Location	https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
那本书我放在桌子上了。	Nà běn shū wǒ fàng zài zhuōzi shàng  le.	I placed that book on the table.			"Special cases of ""zai"" following verbs"	Subj. + [Special Verb] + 在 + Location	https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
不要走在草地上。	Búyào zǒu zài cǎodì shàng.	Don't walk on the grass.			"Special cases of ""zai"" following verbs"	Subj. + [Special Verb] + 在 + Location	https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
周末我不想待在家里。	Zhōumò wǒ bù xiǎng dāi zài jiā  lǐ.	I don't want to stay at home on weekends.			"Special cases of ""zai"" following verbs"	Subj. + [Special Verb] + 在 + Location	https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
我工作在上海。	Wǒ gōngzuò zài Shànghǎi.			invalid	"Special cases of ""zai"" following verbs"	Subj. + [Special Verb] + 在 + Location	https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
我在上海工作。	Wǒ zài  Shànghǎi gōngzuò.	I work in Shanghai.		valid	"Special cases of ""zai"" following verbs"	Subj. + [Special Verb] + 在 + Location	https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
我学习在图书馆。	Wǒ xuéxí zài túshūguǎn.			invalid	"Special cases of ""zai"" following verbs"	Subj. + [Special Verb] + 在 + Location	https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
我在图书馆学习。	Wǒ zài túshūguǎn xuéxí.	I study in the library.		valid	"Special cases of ""zai"" following verbs"	Subj. + [Special Verb] + 在 + Location	https://resources.allsetlearning.com/chinese/grammar/ASG90DXK
我很想你。	Wǒ hěn xiǎng nǐ.	I really miss you.			"Special verbs with ""hen"""	Subj. + 很 + [Certain Verbs]	https://resources.allsetlearning.com/chinese/grammar/ASGID0E8
他很喜欢你。	Tā hěn xǐhuan nǐ.	He really likes you.			"Special verbs with ""hen"""	Subj. + 很 + [Certain Verbs]	https://resources.allsetlearning.com/chinese/grammar/ASGID0E8
你应该很小心。	Nǐ yīnggāi hěn xiǎoxīn.	You should be very careful.			"Special verbs with ""hen"""	Subj. + 很 + [Certain Verbs]	https://resources.allsetlearning.com/chinese/grammar/ASGID0E8
我很怕晚上一个人在家。	Wǒ hěn  pà wǎnshang yīgèrén zài jiā.	I fear staying home alone at night.			"Special verbs with ""hen"""	Subj. + 很 + [Certain Verbs]	https://resources.allsetlearning.com/chinese/grammar/ASGID0E8
你应该很了解自己的孩子。	Nǐ yīnggāi hěn liǎojiě  zìjǐ de háizi.	You should know a lot about your child.			"Special verbs with ""hen"""	Subj. + 很 + [Certain Verbs]	https://resources.allsetlearning.com/chinese/grammar/ASGID0E8
外国人很讨厌中国的公共厕所。	Wàiguó rén hěn tǎoyàn Zhōngguó de gōnggòng cèsuǒ.	Foreigners really hate public toilets in China.			"Special verbs with ""hen"""	Subj. + 很 + [Certain Verbs]	https://resources.allsetlearning.com/chinese/grammar/ASGID0E8
你两天没回家，妈妈很担心你。	Nǐ liǎng tiān méi huíjiā, māma hěn dānxīn nǐ.	You haven't gone home in two days. Mom is really worried about you.			"Special verbs with ""hen"""	Subj. + 很 + [Certain Verbs]	https://resources.allsetlearning.com/chinese/grammar/ASGID0E8
父母都很希望我能上一个好大学。	Fùmǔ dōu hěn xīwàng wǒ néng shàng yī gè hǎo dàxué.	Both of my parents really hope that I can go to a good college.			"Special verbs with ""hen"""	Subj. + 很 + [Certain Verbs]	https://resources.allsetlearning.com/chinese/grammar/ASGID0E8
他们已经到酒吧了。	Tāmen yǐjīng dào jiǔbā le.	They have already arrived at the bar.			"Using ""dao"" to mean ""to go to"""	Subj. + 到 + Place	https://resources.allsetlearning.com/chinese/grammar/ASGLFX54
我刚到家。	Wǒ gāng dào jiā.	I just got home.			"Using ""dao"" to mean ""to go to"""	Subj. + 到 + Place	https://resources.allsetlearning.com/chinese/grammar/ASGLFX54
你到机场了吗？	Nǐ dào jīchǎng le ma?	Have you arrived at the airport?			"Using ""dao"" to mean ""to go to"""	Subj. + 到 + Place	https://resources.allsetlearning.com/chinese/grammar/ASGLFX54
我已经到火车站了。	Wǒ yǐjīng dào huǒchēzhàn le.	I've already arrived at the train station.			"Using ""dao"" to mean ""to go to"""	Subj. + 到 + Place	https://resources.allsetlearning.com/chinese/grammar/ASGLFX54
我们先到北京，然后到香港。	Wǒmen xiān dào Běijīng, ránhòu dào Xiānggǎng.	First we'll arrive in Beijing, then in Hong Kong.			"Using ""dao"" to mean ""to go to"""	Subj. + 到 + Place	https://resources.allsetlearning.com/chinese/grammar/ASGLFX54
明天我要到南京路买衣服。	Míngtiān wǒ yào dào Nánjīng Lù mǎi yīfu.	Tomorrow I'll go to Nanjing Road to buy clothes.			"Using ""dao"" to mean ""to go to"""	Subj. + 到 + Place + Verb Phrase	https://resources.allsetlearning.com/chinese/grammar/ASGLFX54
你们晚上到哪儿吃饭啊？	Nǐmen wǎnshang dào nǎr chīfàn a?	Where will you all go to eat food this evening?			"Using ""dao"" to mean ""to go to"""	Subj. + 到 + Place + Verb Phrase	https://resources.allsetlearning.com/chinese/grammar/ASGLFX54
我跟朋友经常到KTV唱歌。	Wǒ gēn péngyou jīngcháng dào KTV chànggē.	I often go to Karaoke to sing songs with friends.			"Using ""dao"" to mean ""to go to"""	Subj. + 到 + Place + Verb Phrase	https://resources.allsetlearning.com/chinese/grammar/ASGLFX54
今年春节我要到女朋友家见她的父母。	Jīnnián Chūnjié wǒ yào dào nǚpéngyou jiā jiàn tā de fùmǔ.	This Spring Festival I am going to my girlfriend's house to meet her parents.			"Using ""dao"" to mean ""to go to"""	Subj. + 到 + Place + Verb Phrase	https://resources.allsetlearning.com/chinese/grammar/ASGLFX54
下个月我要到美国出差。	Xià gè yuè wǒ yào dào Měiguó chūchāi.	Next month I need to go to the USA on a business trip.			"Using ""dao"" to mean ""to go to"""	Subj. + 到 + Place + Verb Phrase	https://resources.allsetlearning.com/chinese/grammar/ASGLFX54
这个词的意思很好懂。	Zhège cí de yìsi hěn hǎo dǒng.	The meaning of this word is easy to understand.			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
这个汉字很好写。	Zhège Hànzì hěn hǎo xiě.	This Chinese character is easy to write.			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
三明治很好做。	Sānmíngzhì hěn hǎo zuò.	Sandwiches are easy to make.			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
苹果手机现在很好买。	Píngguǒ shǒujī xiànzài hěn hǎo mǎi.	iPhones are easy to buy now.			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
这个笔很好用。	Zhège bǐ hěn hǎo yòng.	This pen is easy to use.			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
好吃	hǎochī	good to taste, good to eat, delicious			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
好喝	hǎohē	good to taste, good to drink			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
好看	hǎokàn	good to look at, good-looking, attractive			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
好听	hǎotīng	good to listen to, pleasant to listen to, good-sounding			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
好闻	hǎowén	good to smell, smells good, good-smelling			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
好玩	hǎowán	fun			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
这首歌很好听。	Zhè shǒu gē hěn hǎotīng.	This song is great.			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
这种茶很好闻。	Zhè zhǒng chá hěn hǎowén.	This kind of tea smells good.			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
你的新包很好看。	Nǐ de xīn bāo hěn hǎokàn.	Your new bag looks good.			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
妈妈做的菜很好吃。	Māma zuò de cài hěn hǎochī.	The food mom makes is delicious.			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
我觉得上海很好玩。	Wǒ juéde Shànghǎi hěn hǎowán.	I think Shanghai is a lot of fun.			"Using ""hao"" to mean ""easy"""	Subj. + (很) 好 + Verb	https://resources.allsetlearning.com/chinese/grammar/ASGJQU93
请你等一下。	Qǐng nǐ děng yīxià.	Please wait a little bit.	You get the feeling that it shouldn't be a long wait.		"Verbing briefly with ""yixia"""	Subj. + Verb + 一下 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWCESP
你看一下。	Nǐ kàn yīxià.	Take a look.	It should be quick.		"Verbing briefly with ""yixia"""	Subj. + Verb + 一下 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWCESP
试一下吧。	Shì yīxià ba.	Try it.	How long can trying it take?		"Verbing briefly with ""yixia"""	Subj. + Verb + 一下 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWCESP
我要想一下。	Wǒ yào xiǎng yīxià.	I want to think a little.	You're supposed to believe that I won't need to think about it long.		"Verbing briefly with ""yixia"""	Subj. + Verb + 一下 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWCESP
开一下门吧。	Kāi yīxià mén ba.	Please open the door.	How long can it take to open the door?		"Verbing briefly with ""yixia"""	Subj. + Verb + 一下 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWCESP
请你说一下为什么。	Qǐng nǐ shuō yīxià wèishénme.	Please say why.	I feel it should be a quick explanation.		"Verbing briefly with ""yixia"""	Subj. + Verb + 一下 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWCESP
不要生气了，笑一下！	Bùyào shēngqì le, xiào yīxià!	Don't be mad, laugh!	Just one quick laugh!		"Verbing briefly with ""yixia"""	Subj. + Verb + 一下 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWCESP
宝宝，亲一下爸爸。	Bǎobao, qīn yīxià bàba.	Baby, give your dad a kiss.	If a baby's kiss isn't quick, it's weird for everyone.		"Verbing briefly with ""yixia"""	Subj. + Verb + 一下 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWCESP
你可以来一下我的办公室吗？	Nǐ kěyǐ lái yīxià wǒ de bàngōngshì ma?	Could you please come to my office?	Just come real quick.		"Verbing briefly with ""yixia"""	Subj. + Verb + 一下 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWCESP
你能介绍一下自己吗？	Nǐ néng jièshào yīxià zìjǐ ma?	Could you introduce yourself briefly?	Not your life story, just a brief self-introduction.		"Verbing briefly with ""yixia"""	Subj. + Verb + 一下 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWCESP
老师，我可以问你一个问题吗？	Lǎoshī, wǒ  kěyǐ wèn nǐ yī gè wèntí ma?	Teacher, may I ask you a question?			Verbs that take double objects	Subj. + Verb + [Indirect Obj.] + [Direct Obj.]	https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
"大家都叫他""怪叔叔""。"	"Dàjiā dōu jiào  tā ""guài shūshu."""	"Everyone calls him ""Uncle Weirdo."""			Verbs that take double objects	Subj. + Verb + [Indirect Obj.] + [Direct Obj.]	https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
我想告诉你一个好消息。	Wǒ xiǎng gàosu  nǐ yī gè hǎo xiāoxi.	I want to tell you the good news.			Verbs that take double objects	Subj. + Verb + [Indirect Obj.] + [Direct Obj.]	https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
他们给了你多少钱？	Tāmen gěi le nǐ duōshao qián?	How much money did they give you?			Verbs that take double objects	Subj. + Verb + [Indirect Obj.] + [Direct Obj.]	https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
他送了女朋友很多花。	Tā sòng le nǚpéngyou hěn duō huā.	He gave his girlfriend lots of flowers.			Verbs that take double objects	Subj. + Verb + [Indirect Obj.] + [Direct Obj.]	https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
我想送给你一本书。	Wǒ xiǎng sòng gěi nǐ yī běn shū.	I want to give you a book.			Verbs that take double objects	Subj. + Verb + [Indirect Obj.] + [Direct Obj.]	https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
爸爸要送给我一个很贵的生日礼物。	Bàba yào sòng gěi wǒ yī gè hěn guì de  shēngrì lǐwù.	My dad is going to give me a very expensive birthday gift.			Verbs that take double objects	Subj. + Verb + [Indirect Obj.] + [Direct Obj.]	https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
你可以借我两千块钱吗？	Nǐ kěyǐ jiè wǒ liǎng qiān kuài qián ma?	Can you lend me 2000 kuai?			Verbs that take double objects	Subj. + Verb + [Indirect Obj.] + [Direct Obj.]	https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
老板刚发给我上个月的工资。	Lǎobǎn gāng fā gěi wǒ shàng gè yuè de  gōngzī.	The boss just gave me my pay for last month.			Verbs that take double objects	Subj. + Verb + [Indirect Obj.] + [Direct Obj.]	https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
这个人骗了我很多钱。	Zhège rén piàn le wǒ hěn duō qián.	This person cheated me out of a lot of money.			Verbs that take double objects	Subj. + Verb + [Indirect Obj.] + [Direct Obj.]	https://resources.allsetlearning.com/chinese/grammar/ASGI2OAG
我看不懂这本书。	Wǒ kàn bu dǒng zhè běn shū.	I don't understand the book.	"Literally, ""read-not-understand"""		"Potential complement ""-bu dong"" for not understanding"	Subj. +  Verb + 不懂	https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
孩子们看不懂你写的汉字。	Háizi men kàn bu dǒng nǐ xiě de Hànzì.	Kids don't understand the characters that you wrote.	"Literally, ""read-not-understand"""		"Potential complement ""-bu dong"" for not understanding"	Subj. +  Verb + 不懂	https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
你看不懂我的邮件吗？	Nǐ kàn bu dǒng wǒ de yóujiàn ma?	Do you not understand my emails?	"Literally, ""read-not-understand"""		"Potential complement ""-bu dong"" for not understanding"	Subj. +  Verb + 不懂	https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
老板的中文说得很好，可是他看不懂中文报纸。	Lǎobǎn de Zhōngwén shuō de hěn hǎo, kěshì tā kàn bu dǒng Zhōngwén bàozhǐ.	The boss speaks very good Chinese, but he doesn't understand Chinese newspapers.	"Literally, ""read-not-understand"""		"Potential complement ""-bu dong"" for not understanding"	Subj. +  Verb + 不懂	https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
我听不懂上海话。	Wǒ tīng bu dǒng Shànghǎi-huà.	I don't understand Shanghai dialect.	"Literally, ""hear-not-understand"""		"Potential complement ""-bu dong"" for not understanding"	Subj. +  Verb + 不懂	https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
你们听不懂我的话吗？	Nǐmen tīng bu dǒng wǒ de huà ma?	Do you not understand what I say?	"Literally, ""hear-not-understand"""		"Potential complement ""-bu dong"" for not understanding"	Subj. +  Verb + 不懂	https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
我听不懂你说的英语。	Wǒ tīng bu dǒng nǐ shuō de Yīngyǔ.	I don't understand your English.	"Literally, ""hear-not-understand"""		"Potential complement ""-bu dong"" for not understanding"	Subj. +  Verb + 不懂	https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
我们都听不懂你的意思。	Wǒmen dōu tīng bu dǒng nǐ de yìsi.	None of us understand what you mean.	"Literally, ""hear-not-understand"""		"Potential complement ""-bu dong"" for not understanding"	Subj. +  Verb + 不懂	https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
很多人读不懂这本书。	Hěn duō rén  dú  bu dǒng zhè běn shū.	Many people don't understand this book.	"Literally, ""read-not-understand"""		"Potential complement ""-bu dong"" for not understanding"	Subj. +  Verb + 不懂	https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
这个句子很难，学生们都读不懂。	Zhège jùzi hěn nán, xuéshengmen dōu  dú  bu dǒng.	This sentence is very difficult. None of the students understand.	"Literally, ""read-not-understand"""		"Potential complement ""-bu dong"" for not understanding"	Subj. +  Verb + 不懂	https://resources.allsetlearning.com/chinese/grammar/ASG8R2V8
我说完了。	Wǒ shuō wán le.	I am finished talking.			"Result complement ""-wan"" for finishing"	Subj. + Verb + 完 (+ 了) + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGNQUC1
你吃完了吗？	Nǐ chī wán le ma?	Are you done eating?			"Result complement ""-wan"" for finishing"	Subj. + Verb + 完 (+ 了) + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGNQUC1
我想看完这个电影。	Wǒ xiǎng kàn wán zhège diànyǐng.	I want to finish watching the movie.			"Result complement ""-wan"" for finishing"	Subj. + Verb + 完 (+ 了) + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGNQUC1
你做完以后，就可以下班了。	Nǐ zuò wán  yǐhòu, jiù kěyǐ xiàbān le.	After you finish doing it, you can get off work.			"Result complement ""-wan"" for finishing"	Subj. + Verb + 完 (+ 了) + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGNQUC1
你今天可以做完作业吗？	Nǐ jīntiān kěyǐ zuò wán zuòyè ma?	Can you finish doing your homework today?			"Result complement ""-wan"" for finishing"	Subj. + Verb + 完 (+ 了) + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGNQUC1
你什么时候可以看完这本书？	Nǐ shénme shíhou kěyǐ kàn wán zhè běn shū?	When can you finish reading this book?			"Result complement ""-wan"" for finishing"	Subj. + Verb + 完 (+ 了) + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGNQUC1
妈妈洗完衣服以后，就去做晚饭了。	Māma xǐ wán yīfu yǐhòu, jiù qù zuò wǎnfàn le.	After mom finished washing clothes, she went to cook dinner.			"Result complement ""-wan"" for finishing"	Subj. + Verb + 完 (+ 了) + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGNQUC1
做完这些作业需要两个小时。	Zuò wán zhèxiē zuòyè xūyào liǎng gè xiǎoshí.	To finish your homework you will need two hours.			"Result complement ""-wan"" for finishing"	Subj. + Verb + 完 (+ 了) + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGNQUC1
看完以后告诉我。	Kàn wán yǐhòu gàosu wǒ.	Tell me when you have finished watching.			"Result complement ""-wan"" for finishing"	Subj. + Verb + 完 (+ 了) + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGNQUC1
我们学完了一百个词。	Wǒmen xué wán le yībǎi gè cí.	We have finished learning 100 words.			"Result complement ""-wan"" for finishing"	Subj. + Verb + 完 (+ 了) + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGNQUC1
我完了电影。	Wǒ wán le diànyǐng.			invalid	"Result complement ""-wan"" for finishing"	Subj. + Verb + 完 (+ 了) + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGNQUC1
我看完了电影。	Wǒ kàn wán le diànyǐng.	I finished watching the movie.	To tell us that you watched it till the end.	valid	"Result complement ""-wan"" for finishing"	Subj. + Verb + 完 (+ 了) + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGNQUC1
你看到那个帅哥了吗？	Nǐ kàndào nàge shuàigē le ma?	Did you see that handsome guy?			"Result complements ""-dao"" and ""-jian"""	Subj. + Verb + 见 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
我看到了。	Wǒ kàndào le.	I saw it.			"Result complements ""-dao"" and ""-jian"""	Subj. + Verb + 见 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
你听到了吗？	Nǐ tīngdào le ma?	Did you hear it?			"Result complements ""-dao"" and ""-jian"""	Subj. + Verb + 见 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
你没看见那个帅哥吗？	Nǐ méi kànjiàn nàge shuàigē ma?	You didn't see that handsome guy?			"Result complements ""-dao"" and ""-jian"""	Subj. + 没 + Verb + 到 / 见 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
我没有看见。	Wǒ méiyǒu kànjiàn.	I didn't see it.	"We didn't say what ""I"" didn't see; you have to infer it from the context."		"Result complements ""-dao"" and ""-jian"""	Subj. + 没 + Verb + 到 / 见 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
你没听见吗？	Nǐ méi tīngjiàn ma?	You didn't hear it?			"Result complements ""-dao"" and ""-jian"""	Subj. + 没 + Verb + 到 / 见 + Obj.	https://resources.allsetlearning.com/chinese/grammar/ASGWNGEP
妈妈去超市买了一些水果。	Māma qù chāoshì mǎi le yīxiē shuǐguǒ.	Mom went to the supermarket and bought some fruit.			"Expressing ""some"" with ""yixie"""	一些 + Noun	https://resources.allsetlearning.com/chinese/grammar/ASGWVZ0T
上个周末他买了一些衣服。	Shàng gè zhōumò tā mǎi le yīxiē yīfu.	He bought some clothes last weekend.			"Expressing ""some"" with ""yixie"""	一些 + Noun	https://resources.allsetlearning.com/chinese/grammar/ASGWVZ0T
我们很快会见到一些新同事。	Wǒmen hěn kuài huì jiàndào yīxiē xīn tóngshì.	We're going to meet some new co-workers very soon.			"Expressing ""some"" with ""yixie"""	一些 + Noun	https://resources.allsetlearning.com/chinese/grammar/ASGWVZ0T
你饿不饿？这里有一些吃的。	Nǐ è bu è? Zhèlǐ yǒu yīxiē chīde.	Are you hungry or not? There is some food here.			"Expressing ""some"" with ""yixie"""	一些 + Noun	https://resources.allsetlearning.com/chinese/grammar/ASGWVZ0T
下课以后，学生们问了一些问题。	Xiàkè yǐhòu, xuéshengmen wèn le yīxiē wèntí.	After class, the students asked some questions.			"Expressing ""some"" with ""yixie"""	一些 + Noun	https://resources.allsetlearning.com/chinese/grammar/ASGWVZ0T
给我一些时间，好吗？	Gěi wǒ yīxiē shíjiān, hǎo ma?	Give me some time, OK?			"Expressing ""some"" with ""yixie"""	一些 + Noun	https://resources.allsetlearning.com/chinese/grammar/ASGWVZ0T
他给我带了一些书。	Tā gěi wǒ dài le yīxiē shū.	He brought me some books.			"Expressing ""some"" with ""yixie"""	一些 + Noun	https://resources.allsetlearning.com/chinese/grammar/ASGWVZ0T
你可以借我一些钱吗？	Nǐ kěyǐ jiè wǒ yīxiē qián ma?	Can you lend me some money?			"Expressing ""some"" with ""yixie"""	一些 + Noun	https://resources.allsetlearning.com/chinese/grammar/ASGWVZ0T
你想在咖啡里放一些糖吗？	Nǐ xiǎng zài kāfēi lǐ fàng yīxiē táng ma?	Do you want to put some sugar in your coffee?			"Expressing ""some"" with ""yixie"""	一些 + Noun	https://resources.allsetlearning.com/chinese/grammar/ASGWVZ0T
我在中国的时候，去过一些很漂亮的地方。	Wǒ zài Zhōngguó de shíhou, qù guo yīxiē hěn piàoliang de dìfang.	When I was in China, I went to some beautiful places.			"Expressing ""some"" with ""yixie"""	一些 + Noun	https://resources.allsetlearning.com/chinese/grammar/ASGWVZ0T
外国人有的很有钱，有的没钱。	Wàiguó rén yǒude hěn yǒuqián, yǒude méi qián.	Some foreigners are rich, but some aren't.			"Using ""youde"" to mean ""some"""	有的 + (Subj.) + Predicate， 有的 + (Subj.) + Predicate	https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB
我们公司有一些电脑，有的是新的，有的是旧的。	Wǒmen gōngsī yǒu yīxiē diànnǎo, yǒude shì xīn de, yǒude shì jiù de.	Our company has some computers. Some are new, and some are old.			"Using ""youde"" to mean ""some"""	有的 + (Subj.) + Predicate， 有的 + (Subj.) + Predicate	https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB
他写了很多书，有的卖得很好，有的卖得不好。	Tā xiě le hěn duō shū,  yǒude mài de hěn hǎo, yǒude mài de bù hǎo.	He has written a lot of books. Some sell well, but some don't.			"Using ""youde"" to mean ""some"""	有的 + (Subj.) + Predicate， 有的 + (Subj.) + Predicate	https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB
中国菜有的好吃，有的不好吃。	Zhōngguó cài yǒude hāochī, yǒude bù hāochī.	Some Chinese foods are tasty, while some aren't.			"Using ""youde"" to mean ""some"""	有的 + (Subj.) + Predicate， 有的 + (Subj.) + Predicate	https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB
这家店的衣服有的贵，有的便宜。	Zhè jiā diàn de yīfu yǒude guì, yǒude piányi.	In this shop, some of the clothes are expensive and some are cheap.			"Using ""youde"" to mean ""some"""	有的 + (Subj.) + Predicate， 有的 + (Subj.) + Predicate	https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB
他有很多房子，有的在国内，有的在国外。	Tā yǒu hěn duō fángzi, yǒude zài guónèi, yǒude zài guówài.	He has a lot of houses, some of them are within the country and some are abroad.			"Using ""youde"" to mean ""some"""	有的 + (Subj.) + Predicate， 有的 + (Subj.) + Predicate	https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB
晚上六点以后，有的人下班了，有的人在加班。	Wǎnshang liùdiǎn yǐhòu, yǒude rén xiàbān le, yǒude rén zài jiābān.	After six o'clock some people are off work, while some are still working.			"Using ""youde"" to mean ""some"""	有的 + (Subj.) + Predicate， 有的 + (Subj.) + Predicate	https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB
我的大学老师有的很年轻，有的很老。	Wǒ de dàxué lǎoshī yǒude hěn niánqīng, yǒude hěn lǎo.	Some of my college teachers are young, some are old.			"Using ""youde"" to mean ""some"""	有的 + (Subj.) + Predicate， 有的 + (Subj.) + Predicate	https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB
酒吧里，有的人在喝酒，有的人在跳舞，还有的人在聊天。	Jiǔbā lǐ, yǒude rén zài hējiǔ, yǒude rén zài tiàowǔ, hái yǒude rén zài liáotiān.	In the bar, some people are drinking, some are dancing, and some are chatting.			"Using ""youde"" to mean ""some"""	有的 + (Subj.) + Predicate， 有的 + (Subj.) + Predicate	https://resources.allsetlearning.com/chinese/grammar/ASG4NDHB
