<ruby>我现在想去洗手间，可以吗？<rt>Wǒ xiànzài xiǎng qù xǐshǒujiān, kěyǐ ma?</rt></ruby>		"- I want to go to the bathroom now. Is that OK?<br>- Tag questions with ""ma""<br>- ⋯⋯， 好 / 对 / 是 / 可以 +  吗？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGSJYZ2'>src</a>	[sound:allset/mp3/我现在想去洗手间可以吗.mp3]	{}
<ruby>妈妈，我要吃巧克力，可以吗？<rt>Māma, wǒ yào chī qiǎokèlì, kěyǐ ma?</rt></ruby>		"- Mom, I want to eat chocolate. May I?<br>- Tag questions with ""ma""<br>- ⋯⋯， 好 / 对 / 是 / 可以 +  吗？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGSJYZ2'>src</a>	[sound:allset/mp3/妈妈我要吃巧克力可以吗.mp3]	{}
<ruby>你喜欢咖啡。<rt>Nǐ xǐhuan kāfēi.</rt></ruby>		"- You like coffee.<br>- statement<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/你喜欢咖啡.mp3]	{}
<ruby>你喜欢咖啡吗？<rt>Nǐ xǐhuan kāfēi ma?</rt></ruby>		"- Do you like coffee?<br>- question<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/你喜欢咖啡吗.mp3]	{}
<ruby>你是大学生。<rt>Nǐ shì dàxuéshēng.</rt></ruby>		"- You are a college student.<br>- statement<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/你是大学生.mp3]	{}
<ruby>你是大学生吗？<rt>Nǐ shì dàxuéshēng ma?</rt></ruby>		"- Are you a college student?<br>- question<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/你是大学生吗.mp3]	{}
<ruby>他是老板。<rt>Tā shì lǎobǎn.</rt></ruby>		"- He is the boss.<br>- statement<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/他是老板.mp3]	{}
<ruby>他是老板吗？<rt>Tā shì lǎobǎn ma?</rt></ruby>		"- Is he the boss?<br>- question<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/他是老板吗.mp3]	{}
<ruby>你喜欢她。<rt>Nǐ xǐhuan tā.</rt></ruby>		"- You like her.<br>- statement<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/你喜欢她.mp3]	{}
<ruby>你喜欢她吗？<rt>Nǐ xǐhuan tā ma?</rt></ruby>		"- Do you like her?<br>- question<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/你喜欢她吗.mp3]	{}
<ruby>你想家。<rt>Nǐ xiǎng jiā.</rt></ruby>		"- You miss home.<br>- statement<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/你想家.mp3]	{}
<ruby>你想家吗？<rt>Nǐ xiǎng jiā ma?</rt></ruby>		"- Do you miss home?<br>- question<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/你想家吗.mp3]	{}
<ruby>爸爸喜欢喝茶。<rt>Bàba xǐhuan hē chá.</rt></ruby>		"- Dad likes drinking tea.<br>- statement<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/爸爸喜欢喝茶.mp3]	{}
<ruby>爸爸喜欢喝茶吗？<rt>Bàba xǐhuan hē chá ma?</rt></ruby>		"- Does dad like drinking tea?<br>- question<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/爸爸喜欢喝茶吗.mp3]	{}
<ruby>你们也去。<rt>Nǐmen yě qù.</rt></ruby>		"- You also go.<br>- statement<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/你们也去.mp3]	{}
<ruby>你们也去吗？<rt>Nǐmen yě qù ma?</rt></ruby>		"- Are you also going?<br>- question<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/你们也去吗.mp3]	{}
<ruby>他在你们学校学中文。<rt>Tā zài nǐmen xuéxiào xué Zhōngwén.</rt></ruby>		"- He studies Chinese in your school.<br>- statement<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/他在你们学校学中文.mp3]	{}
<ruby>他在你们学校学中文吗？<rt>Tā zài nǐmen xuéxiào xué Zhōngwén ma?</rt></ruby>		"- Does he study Chinese in your school?<br>- question<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/他在你们学校学中文吗.mp3]	{}
<ruby>我见过他。<rt>Wǒ jiàn guo tā.</rt></ruby>		"- I've met him.<br>- statement<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/我见过他.mp3]	{}
<ruby>我见过他吗？<rt>Wǒ jiàn guo tā ma?</rt></ruby>		"- Have I met him?<br>- question<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/我见过他吗.mp3]	{}
<ruby>妈妈会做饭。<rt>Māma huì zuòfàn.</rt></ruby>		"- Mom knows how to cook.<br>- statement<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/妈妈会做饭.mp3]	{}
<ruby>妈妈会做饭吗？<rt>Māma huì zuòfàn ma?</rt></ruby>		"- Does mom know how to cook?<br>- question<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/妈妈会做饭吗.mp3]	{}
<ruby>你昨天没去上班。<rt>Nǐ zuótiān méi qù shàngbān.</rt></ruby>		"- You didn't go to work yesterday.<br>- statement<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/你昨天没去上班.mp3]	{}
<ruby>你昨天没去上班吗？<rt>Nǐ zuótiān méi qù shàngbān ma?</rt></ruby>		"- Did you not go to work yesterday?<br>- question<br>- Yes-no questions with ""ma""<br>- [Statement] + 吗 ？"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGQ2AZA'>src</a>	[sound:allset/mp3/你昨天没去上班吗.mp3]	{}
<ruby>第二<rt>dì-èr</rt></ruby>		"- #2; second<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/第二.mp3]	{}
<ruby>第二个<rt>dì-èr gè</rt></ruby>		"- the second one<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/第二个.mp3]	{}
<ruby>第二次<rt>dì-èr cì</rt></ruby>		"- the second time<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/第二次.mp3]	{}
<ruby>二月<rt>Èryuè</rt></ruby>		"- February (the second month)<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/二月.mp3]	{}
<ruby>二号<rt>èr hào</rt></ruby>		"- #2; the second (of the month)<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/二号.mp3]	{}
<ruby>二号线<rt>èr hào xiàn</rt></ruby>		"- Line 2 (of the metro)<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/二号线.mp3]	{}
<ruby>二楼<rt>èr lóu</rt></ruby>		"- second floor<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/二楼.mp3]	{}
<ruby>十二<rt>shí'èr</rt></ruby>		"- 12<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/十二.mp3]	{}
<ruby>二十<rt>èrshí</rt></ruby>		"- 20<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/二十.mp3]	{}
<ruby>十二块钱<rt>shí'èr kuài qián</rt></ruby>		"- 12 RMB<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/十二块钱.mp3]	{}
<ruby>二十块钱<rt>èrshí kuài qián</rt></ruby>		"- 20 RMB<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/二十块钱.mp3]	{}
<ruby>二十二个人<rt>èrshí-èr gè rén</rt></ruby>		"- twenty-two people<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/二十二个人.mp3]	{}
<ruby>两个小时<rt>liǎng gè xiǎoshí</rt></ruby>		"- two hours<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/两个小时.mp3]	{}
<ruby>两点<rt>liǎng diǎn</rt></ruby>		"- 2 o'clock<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/两点.mp3]	{}
<ruby>两天<rt>liǎng tiān</rt></ruby>		"- two days<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/两天.mp3]	{}
<ruby>两个星期<rt>liǎng gè xīngqī</rt></ruby>		"- two weeks<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/两个星期.mp3]	{}
<ruby>两个月<rt>liǎng gè yuè</rt></ruby>		"- two months<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/两个月.mp3]	{}
<ruby>两年<rt>liǎng nián</rt></ruby>		"- two years<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/两年.mp3]	{}
<ruby>两次<rt>liǎng cì</rt></ruby>		"- two times / twice<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/两次.mp3]	{}
<ruby>两块钱<rt>liǎng kuài qián</rt></ruby>		"- 2 kuai / 2 RMB<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/两块钱.mp3]	{}
<ruby>两百<rt>liǎngbǎi</rt></ruby>		"- 200<br>- note: 二百 (èrbǎi) is also acceptable.<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/两百.mp3]	{}
<ruby>两千<rt>liǎng qiān</rt></ruby>		"- 2000<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/两千.mp3]	{}
<ruby>我两个都要。<rt>Wǒ liǎng gè dōu yào.</rt></ruby>		"- I want both of them.<br>- Comparing ""er"" and ""liang"""	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGJ46H1'>src</a>	[sound:allset/mp3/我两个都要.mp3]	{}
<ruby>我饿死了。<rt>Wǒ è  sǐ le!</rt></ruby>		"- I'm starving!<br>- Literally, ""hungry to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/我饿死了.mp3]	{}
<ruby>今天累死了。<rt>Jīntiān lèi  sǐ le!</rt></ruby>		"- Today was so exhausting!<br>- Literally, ""tired to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/今天累死了.mp3]	{}
<ruby>热死了！<rt>Rè  sǐ le!</rt></ruby>		"- It's ridiculously hot!<br>- Literally, ""hot to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/热死了.mp3]	{}
<ruby>这几天忙死了。<rt>Zhè jǐ tiān máng  sǐ le!</rt></ruby>		"- It's been so terribly busy these days!<br>- Literally, ""busy to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/这几天忙死了.mp3]	{}
<ruby>这件衣服丑死了。<rt>Zhè jiàn yīfu chǒu sǐ le!</rt></ruby>		"- This clothing is totally hideous!<br>- Literally, ""ugly to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/这件衣服丑死了.mp3]	{}
<ruby>你的房间脏死了。<rt>Nǐ de fángjiān zāng sǐ le!</rt></ruby>		"- Your room is absolutely filthy!<br>- Literally, ""dirty to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/你的房间脏死了.mp3]	{}
<ruby>吵死了！<rt>Chǎo sǐ le!</rt></ruby>		"- It's so terribly noisy!<br>- Literally, ""noisy to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/吵死了.mp3]	{}
<ruby>这里的东西贵死了。<rt>Zhèlǐ de dōngxi guì sǐ le!</rt></ruby>		"- The things here are criminally expensive!<br>- Literally, ""expensive to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/这里的东西贵死了.mp3]	{}
<ruby>我们都急死了。<rt>Wǒmen dōu jí sǐ le!</rt></ruby>		"- We are all so terribly anxious!<br>- Literally, ""anxious to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/我们都急死了.mp3]	{}
<ruby>这个孩子烦死了。<rt>Zhège háizi fán sǐ le!</rt></ruby>		"- This kid is so freaking annoying!<br>- Literally, ""annoying to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/这个孩子烦死了.mp3]	{}
<ruby>哇，可爱死了！<rt>Wā, kě'ài sǐ le!</rt></ruby>		"- OMG, adorbs!<br>- Literally, ""cute to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/哇可爱死了.mp3]	{}
<ruby>漂亮死了！<rt>Piàoliang sǐ le!</rt></ruby>		"- Drop-dead gorgeous!<br>- Literally, ""pretty to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/漂亮死了.mp3]	{}
<ruby>这个蛋糕好吃死了。<rt>Zhège dàngāo hǎochī sǐ le!</rt></ruby>		"- This cake is to die for!<br>- Literally, ""delicious to death""<br>- Negative adjectives with ""-si le""<br>- Adj. + 死了"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGLEVUV'>src</a>	[sound:allset/mp3/这个蛋糕好吃死了.mp3]	{}
<ruby>这几个地方都差不多。<rt>Zhè jǐ gè dìfang dōu chàbuduō.</rt></ruby>		"- These places are all pretty much the same.<br>- Approximations with ""chabuduo""<br>- Subj. + 差不多"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/这几个地方都差不多.mp3]	{}
<ruby>这两个词的意思差不多。<rt>Zhè liǎng gè cí de yìsi chàbuduō.</rt></ruby>		"- The meanings of these two words are pretty much the same.<br>- Approximations with ""chabuduo""<br>- Subj. + 差不多"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/这两个词的意思差不多.mp3]	{}
<ruby>我们的想法差不多。<rt>Wǒmen de xiǎngfǎ chàbuduō.</rt></ruby>		"- Our ways of thinking are pretty much the same.<br>- Approximations with ""chabuduo""<br>- Subj. + 差不多"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/我们的想法差不多.mp3]	{}
<ruby>那两家餐厅的菜差不多。<rt>Nà liǎng jiā cāntīng de cài chàbuduō.</rt></ruby>		"- Those two restaurants' dishes are almost the same.<br>- Approximations with ""chabuduo""<br>- Subj. + 差不多"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/那两家餐厅的菜差不多.mp3]	{}
<ruby>你们的中文水平差不多。<rt>Nǐmen de Zhōngwén shuǐpíng chàbuduō.</rt></ruby>		"- Your Chinese levels are almost the same.<br>- Approximations with ""chabuduo""<br>- Subj. + 差不多"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/你们的中文水平差不多.mp3]	{}
<ruby>上海和纽约差不多。<rt>Shànghǎi hé Niǔyuē chàbuduō.</rt></ruby>		"- Shanghai and New York are basically the same.<br>- Approximations with ""chabuduo""<br>- A + 跟 / 和 +  B + 差不多"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/上海和纽约差不多.mp3]	{}
<ruby>Starbucks和Costa差不多。<rt>Starbucks hé Costa chàbuduō.</rt></ruby>		"- Starbucks and Costa are almost the same.<br>- Approximations with ""chabuduo""<br>- A + 跟 / 和 +  B + 差不多"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/和差不多.mp3]	{}
<ruby>这里的天气跟台湾的天气差不多。<rt>Zhèlǐ de tiānqì gēn Táiwān de tiānqì chàbuduō.</rt></ruby>		"- The weather here is pretty much like Taiwan's.<br>- Approximations with ""chabuduo""<br>- A + 跟 / 和 +  B + 差不多"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/这里的天气跟台湾的天气差不多.mp3]	{}
<ruby>你的工作跟我的工作差不多。<rt>Nǐ de gōngzuò gēn wǒ de gōngzuò chàbuduō.</rt></ruby>		"- Your job and my job are almost the same.<br>- Approximations with ""chabuduo""<br>- A + 跟 / 和 +  B + 差不多"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/你的工作跟我的工作差不多.mp3]	{}
<ruby>你的新手机跟我的旧手机差不多。<rt>Nǐ de xīn shǒujī gēn wǒ de jiù shǒujī chàbuduō.</rt></ruby>		"- Your new cell phone is pretty much like my old cell phone.<br>- Approximations with ""chabuduo""<br>- A + 跟 / 和 +  B + 差不多"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/你的新手机跟我的旧手机差不多.mp3]	{}
<ruby>这两个孩子差不多大。<rt>Zhè liǎng gè háizi chàbuduō dà.</rt></ruby>		"- These two children are more or less the same age.<br>- Approximations with ""chabuduo""<br>- 差不多 + Adj. / Verb"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/这两个孩子差不多大.mp3]	{}
<ruby>我跟我哥哥差不多高。<rt>Wǒ gēn wǒ gēge chàbuduō gāo.</rt></ruby>		"- My older brother and I are more or less the same height.<br>- Approximations with ""chabuduo""<br>- 差不多 + Adj. / Verb"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/我跟我哥哥差不多高.mp3]	{}
<ruby>我差不多到公园门口了。<rt>Wǒ chàbuduō dào gōngyuán ménkǒu le.</rt></ruby>		"- I'm almost at the entrance of the park.<br>- Approximations with ""chabuduo""<br>- 差不多 + Adj. / Verb"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/我差不多到公园门口了.mp3]	{}
<ruby>电影差不多要开始了。<rt>Diànyǐng chàbuduō yào kāishǐ le.</rt></ruby>		"- The movie is almost about to start.<br>- Approximations with ""chabuduo""<br>- 差不多 + Adj. / Verb"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/电影差不多要开始了.mp3]	{}
<ruby>今天的工作差不多做完了。<rt>Jīntiān de gōngzuò chàbuduō zuò wán le.</rt></ruby>		"- Today's work is almost done.<br>- Approximations with ""chabuduo""<br>- 差不多 + Adj. / Verb"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/今天的工作差不多做完了.mp3]	{}
<ruby>你儿子差不多五岁了吧？<rt>Nǐ érzi chàbuduō wǔ suì le ba?</rt></ruby>		"- Your son should be about 5 years old, right?<br>- Approximations with ""chabuduo""<br>- 差不多 ＋ [Quantity Phrase] / [Time Phrase]"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/你儿子差不多五岁了吧.mp3]	{}
<ruby>他住在上海差不多三个月了。<rt>Tā zhù zài Shànghǎi chàbuduō sān gè yuè le.</rt></ruby>		"- He has lived in Shanghai for about three months.<br>- Approximations with ""chabuduo""<br>- 差不多 ＋ [Quantity Phrase] / [Time Phrase]"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/他住在上海差不多三个月了.mp3]	{}
<ruby>我在这家公司工作了差不多十年了。<rt>Wǒ zài zhè jiā gōngsī gōngzuò le chàbuduō shí nián le.</rt></ruby>		"- I've worked for this company for almost ten years.<br>- Approximations with ""chabuduo""<br>- 差不多 ＋ [Quantity Phrase] / [Time Phrase]"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/我在这家公司工作了差不多十年了.mp3]	{}
<ruby>我父母结婚差不多二十年了。<rt>Wǒ fùmǔ jiéhūn chàbuduō èrshí nián le.</rt></ruby>		"- My parents have been married for about twenty years.<br>- Approximations with ""chabuduo""<br>- 差不多 ＋ [Quantity Phrase] / [Time Phrase]"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/我父母结婚差不多二十年了.mp3]	{}
<ruby>差不多两个星期以前，我在北京见过他。<rt>Chàbuduō liǎng gè xīngqī yǐqián, wǒ zài Běijīng jiàn guo tā.</rt></ruby>		"- About two weeks ago I met with him in Beijing.<br>- Approximations with ""chabuduo""<br>- 差不多 ＋ [Quantity Phrase] / [Time Phrase]"	<a href='https://resources.allsetlearning.com/chinese/grammar/ASG1NAXO'>src</a>	[sound:allset/mp3/差不多两个星期以前我在北京见过他.mp3]	{}
<ruby>很多地方都有wifi。<rt>Hěn duō dìfang dōu yǒu wifi.</rt></ruby>		"- A lot of places have wifi.<br>- Emphasizing quantity with ""dou""<br>- Subj. + 都 + Verb + Obj."	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM'>src</a>	[sound:allset/mp3/很多地方都有.mp3]	{}
<ruby>我的很多朋友都有车。<rt>Wǒ de  hěn duō péngyou dōu yǒu chē.</rt></ruby>		"- A lot of my friends have cars.<br>- Emphasizing quantity with ""dou""<br>- Subj. + 都 + Verb + Obj."	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM'>src</a>	[sound:allset/mp3/我的很多朋友都有车.mp3]	{}
<ruby>很多美国人都喜欢喝咖啡。<rt>Hěn duō  Měiguó rén dōu xǐhuan hē kāfēi.</rt></ruby>		"- A lot of Americans like drinking coffee.<br>- Emphasizing quantity with ""dou""<br>- Subj. + 都 + Verb + Obj."	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM'>src</a>	[sound:allset/mp3/很多美国人都喜欢喝咖啡.mp3]	{}
<ruby>很多孩子都不喜欢上学。<rt>Hěn duō háizi dōu bù xǐhuan shàngxué.</rt></ruby>		"- A lot of kids don't like to go to school.<br>- Emphasizing quantity with ""dou""<br>- Subj. + 都 + Verb + Obj."	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM'>src</a>	[sound:allset/mp3/很多孩子都不喜欢上学.mp3]	{}
<ruby>很多年轻人都想在大城市工作。<rt>Hěn duō niánqīng rén dōu xiǎng zài dà chéngshì gōngzuò.</rt></ruby>		"- A lot of young people want to go to work in big cities.<br>- Emphasizing quantity with ""dou""<br>- Subj. + 都 + Verb + Obj."	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM'>src</a>	[sound:allset/mp3/很多年轻人都想在大城市工作.mp3]	{}
<ruby>大家都来了吗？<rt>Dàjiā dōu lái le ma?</rt></ruby>		"- Is everyone here?<br>- Emphasizing quantity with ""dou""<br>- Subj. + 都 + Verb + Obj."	<a href='https://resources.allsetlearning.com/chinese/grammar/ASGWNEYM'>src</a>	[sound:allset/mp3/大家都来了吗.mp3]	{}
